fips,county,Lat,Long
55115,Shawano,45.0046,-89.0411
56011,Crook,44.3534,-104.8104
5107,Phillips,34.4212,-90.8133
5149,Yell,35.053,-93.3902
13079,Crawford,32.7232,-83.996
17007,Boone,42.3524,-88.8693
17013,Calhoun,39.2971,-90.6127
17059,Gallatin,37.9025,-88.1279
18027,Daviess,38.6679,-86.9974
19039,Clarke,41.0413,-93.9489
19079,Hamilton,42.3898,-93.728
20061,Geary,39.0271,-96.8497
20157,Republic,39.7832,-97.8961
20197,Wabaunsee,39.0689,-96.167
21001,Adair,37.1037,-85.3073
21043,Carter,38.3033,-83.1695
21089,Greenup,38.5495,-82.7788
21115,Johnson,37.8167,-82.8088
21131,Leslie,37.162,-83.3779
21133,Letcher,37.1508,-82.667
21149,McLean,37.6183,-87.3921
21171,Monroe,36.6402,-85.7963
21195,Pike,37.6178,-82.1706
27055,Houston,43.6992,-91.2823
27117,Pipestone,43.9546,-96.1905
28131,Stone,30.8557,-89.1385
31097,Johnson,40.5104,-96.1617
31137,Phelps,40.5263,-99.6324
31159,Seward,40.7782,-97.2825
37141,Pender,34.5166,-77.9174
38029,Emmons,46.4858,-100.2811
39111,Monroe,39.7631,-81.1168
41055,Sherman,45.5916,-120.6975
42057,Fulton,39.932,-77.9958
47077,Henderson,35.6611,-88.3946
48007,Aransas,28.167,-97.006
55037,Florence,45.8431,-88.6673
2195,Petersburg Borough,56.7566,-132.8727
5021,Clay,36.4365,-90.3907
5047,Franklin,35.2954,-94.0463
5065,Izard,36.1612,-92.1065
5083,Logan,35.2899,-93.7236
6033,Lake,38.8356,-122.723
12047,Hamilton,30.3317,-82.7562
13003,Atkinson,31.3358,-83.0446
13025,Brantley,31.2065,-81.9814
13161,Jeff Davis,31.7221,-82.6967
13283,Treutlen,32.3782,-82.5945
17081,Jefferson,38.3256,-88.7366
17185,Wabash,38.5276,-87.7103
18131,Pulaski,41.0535,-86.6037
19037,Chickasaw,43.1173,-92.4155
19069,Franklin,42.7578,-93.1041
19125,Marion,41.2057,-92.8843
19189,Winnebago,43.4711,-93.6168
20129,Morton,37.0038,-101.8944
22123,West Carroll,32.6038,-91.4814
26141,Presque Isle,45.2622,-83.6989
27101,Murray,44.0704,-95.6668
27127,Redwood,44.2098,-95.1297
28041,Greene,31.1037,-88.8239
29075,Gentry,40.2166,-94.5381
29123,Madison,37.4872,-90.296
29161,Phelps,37.7025,-91.8661
29227,Worth,40.4045,-94.4465
31033,Cheyenne,41.4082,-102.9708
31041,Custer,41.2863,-99.3824
31167,Stanton,41.9471,-97.2172
39115,Morgan,39.5489,-81.7944
39125,Paulding,41.019,-84.4775
39137,Putnam,40.9205,-84.0597
39145,Scioto,38.8618,-82.8552
40067,Jefferson,34.0826,-97.9788
41015,Curry,42.3974,-124.4171
48371,Pecos,30.8926,-102.8847
48505,Zapata,26.9027,-99.2612
51011,Appomattox,37.3591,-78.8269
51071,Giles,37.3315,-80.8083
51167,Russell|Dickenson,36.9792,-82.296
54041,Lewis,39.11,-80.4085
54091,Taylor,39.2666,-80.1286
55061,Kewaunee,44.4607,-87.5133
55137,Waushara,44.1788,-89.2442
2050,Bethel,60.7287,-161.773
12041,Gilchrist,29.6092,-82.8146
12123,Taylor,29.6795,-83.3837
13141,Hancock,33.2767,-82.9704
16077,Power,42.8847,-112.5942
17029,Coles,39.4774,-88.3627
17101,Lawrence,38.7197,-87.8726
17159,Richland,38.6974,-88.2234
17173,Shelby|Christian,39.6265,-89.0189
19021,Buena Vista,42.8916,-95.1488
19055,Delaware,42.4798,-91.5915
19073,Greene,42.033,-94.237
20007,Barber,37.0144,-98.6492
20163,Rooks,39.2532,-99.5634
20171,Scott,38.4791,-100.9023
20175,Seward,37.0466,-100.9295
21087,Green,37.3265,-85.543
21099,Hart,37.2535,-85.7896
21219,Todd,36.7225,-87.2628
22023,Cameron,29.9717,-93.3947
26105,Mason,43.9511,-86.2798
27135,Roseau,48.8445,-95.7624
27151,Swift,45.2814,-95.7559
29059,Dallas,37.8435,-93.1676
29089,Howard|Chariton,39.2279,-92.8394
29149,Oregon,36.5974,-91.6461
29167,Polk,37.6331,-93.5769
29199,Scotland,40.467,-91.9736
37153,Richmond,34.9386,-79.7608
38011,Bowman,46.184,-103.3991
39105,Meigs,38.9984,-81.9686
40007,Beaver,36.8517,-100.0552
40043,Dewey,36.1548,-98.9296
40095,Marshall,34.0867,-96.7742
42047,Elk,41.357,-78.6101
42065,Jefferson,41.1615,-79.0827
48059,Callahan,32.4056,-99.5039
48107,Crosby,33.6413,-101.2377
48111,Dallam|Hartley,36.0579,-102.5123
48193,Hamilton,31.6997,-98.1208
48195,Hansford,36.066,-101.4769
48275,Knox,33.468,-99.5236
48335,Mitchell,32.3571,-101.0132
51027,Buchanan,37.2754,-82.0988
51045,Craig,37.5013,-80.1119
51053,Dinwiddie,36.9853,-77.7219
51111,Lunenburg,36.9608,-78.1283
51157,Rappahannock,38.6562,-78.2322
54009,Brooke,40.2811,-80.6102
54019,Fayette,37.9504,-81.1666
54047,McDowell,37.4501,-81.7029
54067,Nicholas,38.2865,-80.841
54095,Tyler,39.4947,-80.907
54109,Wyoming,37.6927,-81.6324
55065,Lafayette,42.5801,-90.0235
5087,Madison,36.1458,-93.8627
12067,Lafayette,30.0511,-83.1768
17067,Hancock,40.5457,-91.3829
17175,Stark,41.1773,-89.6582
19195,Worth,43.3534,-93.2106
21007,Ballard,37.0513,-89.0446
21109,Jackson,37.3255,-83.9622
21235,Whitley,36.6781,-84.1284
26153,Schoolcraft,45.9591,-86.2507
27115,Pine,45.8367,-92.9683
29221,Washington,37.7651,-90.7723
30083,Richland,47.7152,-104.168
38093,Stutsman,47.3,-98.7321
39069,Henry,41.4387,-84.2554
39079,Jackson,39.1172,-82.5375
46102,Oglala Lakota,43.027,-102.5525
47039,Decatur|Henderson,35.5188,-88.2526
48025,Bee,28.5277,-97.7831
48119,Delta,33.3716,-95.6912
48125,Dickens,33.4701,-100.8556
48153,Floyd,33.9835,-101.3367
48163,Frio,28.8885,-99.0988
48253,Jones|Fisher,32.8898,-100.1329
50009,Essex,45.009,-71.4935
54005,Boone,37.9963,-81.8202
54007,Braxton,38.8579,-80.6539
54027,Hampshire,39.4449,-78.6977
1105,Perry,32.6318,-87.3172
8047,Gilpin,39.7963,-105.5151
8099,Prowers,38.074,-102.6155
17153,Pulaski,37.1145,-89.2024
17169,Schuyler,40.1199,-90.5666
21121,Knox,36.8667,-83.8849
28065,Jefferson Davis,31.4961,-89.745
29185,St. Clair,37.9891,-93.6637
29217,Vernon,37.8445,-94.3492
30095,Stillwater,45.7071,-109.5471
31021,Burt,41.936,-96.4717
31143,Polk,41.116,-97.5911
32033,White Pine,38.9157,-115.0643
35007,Colfax,36.8849,-104.4396
37103,Jones,35.064,-77.3553
38077,Richland,46.0734,-96.8916
39121,Noble,39.7888,-81.5565
46031,Corson,45.6832,-100.7967
46073,Jerauld,44.1829,-98.3683
48019,Bandera|Medina,29.6383,-98.9869
48237,Jack,33.1636,-98.3891
48313,Madison,31.0252,-95.7539
48307,McCulloch,31.1993,-99.5809
48403,Sabine,31.4541,-93.7979
48415,Scurry,32.6366,-100.7523
51063,Floyd,36.9118,-80.3184
51119,Middlesex,37.6395,-76.5747
54099,Wayne,38.4026,-82.5821
55113,Sawyer,45.7976,-91.3005
5089,Marion,36.2289,-92.686
12077,Liberty,30.3906,-84.9857
17057,Fulton,40.4744,-90.2949
17061,Greene,39.2693,-90.2066
18123,Perry,37.9106,-86.7377
19143,Osceola,43.2863,-95.6087
19175,Union,40.948,-94.2192
21223,Trimble,38.5953,-85.3175
26109,Menominee,45.688,-87.5265
27105,Nobles,43.8266,-95.4823
30003,Big Horn,45.6026,-107.4591
31035,Clay,40.3548,-98.1392
31061,Franklin,40.0966,-98.9514
31181,Webster,40.0864,-98.5222
35029,Luna,32.3161,-107.7602
38081,Sargent,46.2668,-97.3332
40099,Murray,34.4977,-96.9899
40107,Okfuskee,35.4903,-96.4793
46097,Miner,44.1686,-97.715
48095,Concho,31.2162,-99.844
48097,Cooke,33.5703,-97.0129
48227,Howard,32.2795,-101.3496
48379,Rains,32.9011,-95.9397
48429,Stephens,32.7566,-98.9125
48495,Winkler,31.7545,-103.1541
51570,Colonial Heights,37.265,-77.3969
51600,Fairfax,38.8531,-77.2997
51169,Scott,36.6401,-82.5782
53049,Pacific,46.6755,-123.6648
55095,Polk,45.7159,-92.3965
56027,Niobrara,42.6643,-104.0913
2198,Prince of Wales-Hyder,55.5573,-132.4137
13209,Montgomery,32.1882,-82.5699
17109,McDonough,40.3269,-90.6082
17145,Perry,38.0333,-89.24
17187,Warren|Mercer,41.0629,-90.5555
20051,Ellis,38.8816,-99.3219
20075,Hamilton,38.0415,-102.0078
20147,Phillips,39.6694,-99.1225
21069,Fleming,38.4278,-83.8618
21077,Gallatin,38.7252,-84.8238
21119,Knott,37.335,-82.9819
21205,Rowan,38.152,-83.5043
22107,Tensas,32.0723,-91.239
26007,Alpena,45.074,-83.4399
26085,Lake,44.0386,-85.6827
27005,Becker,46.8066,-95.3526
29003,Andrew,39.8388,-94.8205
29093,Iron,37.2837,-90.6354
30037,Golden Valley,46.295,-108.9388
31013,Box Butte,42.3213,-103.0753
31139,Pierce,42.2747,-97.6651
31179,Wayne,42.2758,-97.1909
35037,Quay,35.3581,-103.4449
38079,Rolette,48.6609,-99.8417
39073,Hocking,39.4719,-82.7374
41011,Coos,42.886,-124.0735
46111,Sanborn,44.0541,-98.2724
48127,Dimmit,28.4461,-99.7604
54063,Monroe,37.3991,-80.795
54089,Summers,37.6652,-80.8828
55099,Price,45.5301,-90.5868
1061,Geneva,31.0437,-85.8764
13109,Evans,32.1613,-81.9093
18007,Benton|Tippecanoe,40.4882,-87.0857
18125,Pike,38.3827,-87.2129
20093,Kearny,37.982,-101.1333
20187,Stanton,37.5699,-101.7443
21175,Morgan,37.892,-83.4445
21189,Owsley,37.4719,-83.6826
21221,Trigg,36.8696,-87.8048
27125,Red Lake,47.8837,-96.2727
27133,Rock,43.5275,-96.3591
27153,Todd,46.324,-95.0903
31043,Dakota,42.4507,-96.579
46119,Sully,44.5538,-100.4753
46129,Walworth,45.533,-100.2711
54023,Grant,39.2711,-79.3662
54059,Mingo,37.7062,-82.2737
56003,Big Horn,44.4471,-108.432
5067,Jackson,35.4481,-91.2315
17087,Johnson,37.4715,-88.9746
19029,Cass,41.2343,-95.1392
26119,Montmorency,44.873,-84.3281
32001,Churchill,39.4151,-118.7165
37099,Jackson,35.2958,-83.1954
40003,Alfalfa,36.5791,-98.4578
46069,Hyde,44.5214,-99.4393
47095,Lake,36.3862,-89.4674
47175,Van Buren,35.7393,-85.456
48345,Motley,33.8992,-100.8561
51610,Falls Church,38.8847,-77.1751
55047,Green Lake|Waushara,43.9704,-88.9505
17025,Clay,38.6688,-88.4758
20041,Dickinson,38.9358,-97.1246
21045,Casey,37.3206,-84.9285
21079,Garrard,37.6152,-84.5817
21139,Livingston,37.2456,-88.3589
31151,Saline,40.4809,-96.9646
37177,Tyrrell,35.9201,-76.242
40069,Johnston,34.2407,-96.7566
41031,Jefferson,44.5232,-121.211
48011,Armstrong,35.1075,-101.3628
48131,Duval|Jim Wells,27.7609,-98.2389
48487,Wilbarger,34.148,-99.3
54043,Lincoln,38.2805,-82.1086
55129,Washburn|Sawyer,45.8445,-91.5502
2180,Nome,65.3413,-166.4953
17181,Union,37.3599,-89.1654
20183,Smith,39.7665,-98.9198
26001,Alcona,44.6575,-83.2946
27107,Norman,47.1761,-96.8015
29061,Daviess,39.9106,-93.9642
29087,Holt,39.9861,-95.1433
29131,Miller,38.3512,-92.5766
30073,Pondera,48.2905,-112.8363
31123,Morrill,41.6639,-103.0962
39067,Harrison,40.3265,-80.8954
47127,Moore,35.2846,-86.3587
48035,Bosque,32.0562,-97.7507
48161,Freestone,31.7897,-96.461
49041,Sevier,38.9201,-111.934
2150,Kodiak Island,57.8754,-152.8745
17003,Alexander,37.2416,-89.2714
26013,Baraga,46.7766,-88.4965
27095,Mille Lacs|Sherburne,45.5689,-93.59
31093,Howard,41.2156,-98.628
31125,Nance,41.4709,-98.0677
46101,Moody,43.9063,-96.6578
48283,La Salle,28.4364,-99.2367
48315,Marion,32.7634,-94.3511
48387,Red River,33.5523,-94.7804
48393,Roberts,35.6924,-100.6416
48421,Sherman,36.4937,-101.7937
51057,Essex,37.9187,-76.8667
17071,Henderson,40.8539,-90.8621
17191,Wayne,38.5208,-88.5382
20017,Chase,38.3732,-96.6459
20181,Sherman,39.3366,-102.0373
20205,Wilson,37.525,-95.6614
27001,Aitkin,46.5303,-93.7051
31023,Butler,41.1983,-97.2974
31145,Red Willow,40.2046,-100.6213
40061,Haskell,35.2569,-94.9225
40091,McIntosh,35.2043,-95.8893
40151,Woods,36.5849,-98.8784
47143,Rhea,35.4493,-85.0763
48507,Zavala,28.7221,-99.8327
17065,Hamilton,38.0902,-88.5386
26019,Benzie,44.5203,-85.8728
27069,Kittson,48.8577,-96.8019
29111,Lewis,40.1295,-91.5266
29127,Marion|Ralls,39.7097,-91.3936
31065,Furnas,40.2776,-99.7763
32021,Mineral,38.6468,-118.7572
35019,Guadalupe,34.936,-104.6769
40059,Harper,36.6174,-99.7484
47033,Crockett,35.7203,-89.0859
48065,Carson,35.5707,-101.1731
48501,Yoakum,33.1896,-102.8271
49039,Sanpete,39.2246,-111.8542
20179,Sheridan,39.3558,-100.4396
21051,Clay,37.2701,-83.6496
21075,Fulton,36.5145,-88.8819
27089,Marshall,48.2929,-96.1945
27097,Morrison,45.9772,-94.1008
29007,Audrain,39.2747,-91.5763
38063,Nelson,48.0132,-98.0004
48075,Childress,34.4293,-100.2516
48225,Houston,31.3177,-95.4564
48369,Parmer,34.5157,-102.8846
17017,Cass,39.9525,-90.2107
17193,White,37.9789,-88.3279
20081,Haskell,37.4822,-100.8465
27023,Chippewa,44.9583,-95.3672
31051,Dixon|Wayne,42.2665,-96.8632
48205,Hartley,35.8914,-102.3933
17069,Hardin,37.4239,-88.3501
19035,Cherokee,42.5756,-95.7202
19091,Humboldt,42.868,-94.184
21105,Hickman,36.7596,-89.102
27113,Pennington,48.0135,-96.2137
32015,Lander,39.4978,-117.0741
40025,Cimarron,36.5633,-102.795
51720,Norton|Wise,36.9314,-82.6262
51141,Patrick,36.6344,-80.1985
20047,Edwards,37.937,-99.2547
29033,Carroll,39.4579,-93.5239
29133,Mississippi,36.7789,-89.3841
31059,Fillmore,40.4149,-97.5871
38103,Wells,47.7926,-99.6528
48047,Brooks,27.22,-98.0645
48483,Wheeler,35.5291,-100.4394
51091,Highland,38.4116,-79.5809
5049,Fulton,36.3713,-91.8246
20025,Clark,37.0405,-99.9876
20069,Gray,37.5925,-100.4502
20097,Kiowa,37.6175,-99.1058
20159,Rice,38.3462,-98.2045
21039,Carlisle,36.9081,-88.8867
31077,Greeley,41.5484,-98.5305
31163,Sherman,41.1562,-99.1532
35021,Harding,35.9451,-104.1963
48079,Cochran,33.5997,-102.6133
48247,Jim Hogg,26.8827,-98.8948
20067,Grant,37.5772,-101.3547
20119,Meade,37.2836,-100.343
30107,Wheatland,46.3447,-109.5123
46117,Stanley,44.3679,-100.3831
48353,Nolan|Coke,32.0851,-100.3194
48357,Ochiltree,36.3932,-100.7974
55123,Vernon,43.6559,-90.3365
16059,Lemhi,44.6801,-113.3593
31173,Thurston,42.0574,-96.5128
35059,Union,36.8481,-103.9186
37115,Madison,35.892,-82.8291
38067,Pembina,48.8803,-97.4741
46089,McPherson,45.7212,-98.9385
54021,Gilmer,38.9379,-80.8339
2220,Sitka,57.2401,-135.3153
31095,Jefferson,40.3217,-97.2983
38073,Ransom,46.5244,-97.9311
46059,Hand,44.5205,-98.9869
54013,Calhoun,38.9204,-81.0934
19151,Pocahontas,42.8767,-94.6222
31027,Cedar,42.4555,-97.4698
31175,Valley,41.4248,-99.1259
37029,Camden,36.4379,-76.3308
40127,Pushmataha,34.5857,-95.3561
46043,Douglas,43.2666,-98.1592
48101,Cottle,34.0144,-100.3038
54075,Pocahontas,38.4353,-79.8116
5097,Montgomery,34.4584,-93.6791
6043,Mariposa,37.4797,-119.6374
20131,Nemaha,39.7242,-96.1304
21169,Metcalfe,36.9842,-85.619
21187,Owen,38.4233,-84.8728
27159,Wadena,46.629,-95.0878
37075,Graham,35.4328,-83.8248
39163,Vinton,39.1591,-82.5243
41025,Harney,43.5568,-119.0804
46017,Buffalo,44.0335,-98.9886
48295,Lipscomb,36.2215,-100.2621
48399,Runnels,31.7396,-99.9559
51077,Grayson,36.7022,-81.4413
19051,Davis,40.7984,-92.4815
20023,Cheyenne,39.7495,-101.5328
31063,Frontier,40.6335,-100.5112
35051,Sierra,33.1864,-107.2589
37095,Hyde,35.5472,-76.2261
37173,Swain,35.4262,-83.4474
46037,Day,45.4965,-97.4932
20077,Harper,37.286,-97.8921
31087,Hitchcock,40.2284,-100.8351
48169,Garza,33.1911,-101.3814
48173,Glasscock,31.8674,-101.4864
17009,Brown,39.9854,-90.7641
19025,Calhoun,42.4561,-94.4559
19067,Floyd,42.9648,-92.8683
19161,Sac,42.3118,-95.2542
19185,Wayne,40.7077,-93.3689
20137,Norton,39.6271,-99.8197
27065,Kanabec,45.7957,-93.1524
38075,Renville,48.8683,-101.5678
48043,Brewster,30.364,-103.6651
55069,Lincoln,45.4746,-89.7228
27051,Grant,45.8687,-96.1964
31101,Keith,41.1316,-101.5853
48045,Briscoe,34.3674,-101.0555
48083,Coleman,31.8317,-99.4222
13265,Taliaferro,33.5601,-82.795
19135,Monroe,40.979,-93.0508
29109,Lawrence,36.9674,-93.7183
29211,Sullivan,40.1972,-93.35
31089,Holt,42.3819,-98.5298
37199,Yancey,35.9164,-82.2974
54085,Ritchie,39.2104,-81.0485
20013,Brown,39.9293,-95.6944
20053,Ellsworth,38.5876,-98.412
31011,Boone,41.6873,-97.9987
40011,Blaine|Canadian,35.5927,-98.2913
48391,Refugio,28.3911,-96.8437
27121,Pope,45.6148,-95.7382
38057,Mercer,47.3187,-101.3822
48017,Bailey,34.2292,-102.7284
48081,Coke,31.8857,-100.2954
48087,Collingsworth,34.8538,-100.2141
8111,San Juan,37.8111,-107.6646
31171,Thomas|Blaine,41.9033,-100.2699
41001,Baker,44.9123,-117.9396
46051,Grant,45.0441,-96.7604
46137,Ziebach,45.0495,-101.6013
54015,Clay,38.4662,-81.0814
55041,Forest,45.4394,-88.6581
2261,Valdez-Cordova,62.2152,-145.4449
8017,Cheyenne,38.7629,-102.7954
8021,Conejos,37.2574,-105.9007
13125,Glascock,33.1534,-82.625
21095,Harlan,36.7594,-83.4711
27075,Lake,47.294,-91.2779
38005,Benson,48.2875,-99.4344
38097,Traill,47.3482,-97.4101
48417,Shackelford,32.5472,-99.1666
49031,Piute,38.2357,-112.2238
17151,Pope,37.5005,-88.5847
19071,Fremont,40.7982,-95.6085
19147,Palo Alto,43.0266,-94.5272
32017,Lincoln,37.952,-114.4434
48267,Kimble,30.4906,-99.7725
48389,Reeves,31.4046,-103.5057
20003,Anderson,38.1818,-95.4905
29105,Laclede,37.5486,-92.5961
31045,Dawes,42.826,-103.0025
51580,Covington,37.7785,-79.9868
6105,Trinity,40.561,-123.1299
8011,Bent,38.1063,-102.956
47137,Pickett,36.5737,-85.1345
19093,Ida,42.3439,-95.4732
17047,Edwards,38.4449,-87.9975
19063,Emmet,43.3998,-94.8343
31147,Richardson,40.2322,-95.7735
40149,Washita,35.156,-99.0594
46123,Tripp,43.3776,-99.855
55013,Burnett,45.7813,-92.6836
55091,Pepin,44.4852,-92.2633
29065,Dent,37.6398,-91.5346
48009,Archer,33.5937,-98.6257
48151,Fisher,32.746,-100.3794
48207,Haskell,33.1597,-99.732
5081,Little River,33.7388,-94.148
17155,Putnam,41.2637,-89.23
21153,Magoffin,37.7459,-83.0646
29197,Schuyler,40.5238,-92.5314
31129,Nuckolls,40.1642,-97.9738
19003,Adams,41.0497,-94.824
19117,Lucas,41.0176,-93.3095
38091,Steele,47.5974,-97.8994
20135,Ness,38.6406,-99.7443
21013,Bell,36.7537,-83.7087
32029,Storey,39.3075,-119.6483
35023,Hidalgo,32.3748,-108.7161
19159,Ringgold,40.7141,-94.2376
21237,Wolfe,37.7999,-83.4172
37011,Avery,36.0987,-81.8482
38009,Bottineau,48.6046,-100.2934
40029,Coal,34.4708,-96.2209
47067,Hancock,36.5367,-83.2099
48333,Mills,31.4513,-98.5736
48411,San Saba,31.1965,-98.7244
2188,Northwest Arctic,66.9726,-160.4344
21063,Elliott,38.0929,-83.1241
48191,Hall,34.547,-100.44
31083,Harlan,40.1036,-99.3655
55067,Langlade,45.1415,-89.1556
55119,Taylor,45.0772,-90.3143
56031,Platte,42.0089,-104.9711
6091,Sierra,39.574,-120.6297
20033,Comanche,37.2004,-99.4808
20083,Hodgeman,38.1229,-99.7126
20101,Lane,38.4811,-100.4664
20195,Trego,39.0373,-100.1186
38039,Griggs,47.5402,-98.2291
6035,Lassen,40.1419,-120.1399
27057,Hubbard,46.917,-95.0596
29079,Grundy,40.0819,-93.603
48197,Hardeman,34.2954,-99.7429
48475,Ward,31.4616,-103.3955
31029,Chase,40.455,-101.5355
46071,Jackson,43.7269,-101.9837
16009,Benewah,47.3301,-116.8849
48377,Presidio,29.5603,-104.3653
6049,Modoc,41.1964,-120.9494
48229,Hudspeth,31.9349,-105.1998
19053,Decatur,40.8784,-93.5924
29137,Monroe,39.4773,-92.0039
29203,Shannon,36.9817,-91.5749
41037,Lake,43.1264,-121.0495
48383,Reagan,31.1941,-101.4534
56045,Weston,43.9847,-104.4268
2185,North Slope,68.15,-151.7162
21129,Lee,37.5862,-83.7065
27149,Stevens,45.6895,-96.0143
31071,Garfield,41.78,-99.1341
32027,Pershing,40.4556,-118.2676
16041,Franklin,42.0124,-111.8036
17045,Edgar,39.6148,-87.6905
29215,Texas|Shannon,37.1785,-91.6576
31169,Thayer,40.2475,-97.3877
40063,Hughes,35.0941,-96.1238
46045,Edmunds,45.4501,-99.337
46077,Kingsbury,44.3862,-97.5498
2060,Bristol Bay,58.753,-156.5061
48271,Kinney,29.1733,-100.4112
2070,Dillingham,58.9049,-157.6691
29067,Douglas,36.9546,-92.6661
29129,Mercer,40.3966,-93.5884
46053,Gregory,43.0281,-98.8891
31015,Boyd,42.8313,-98.4668
31069,Garden,41.4081,-102.3453
21065,Estill,37.6969,-83.9684
26071,Iron,46.0557,-88.605
30087,Rosebud,45.5977,-106.2975
38021,Dickey,46.0043,-98.5254
46041,Dewey,45.2746,-100.9012
48235,Irion,31.2619,-100.8208
